project,clock_name,modality,cell_type,feature,coefficient,importance,rank,model_type
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_504333,0.1404002774692946,,24,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_53013,-0.1030704858890992,,117,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_57012,-0.0965592759439082,,154,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_62561,-0.1100015739139726,,83,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_69430,0.0933865175472641,,181,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_70530,-0.117543961459471,,60,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_72362,-0.0953514689658176,,160,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_72978,0.1990514839883713,,4,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_75653,0.1124641732851139,,75,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_75686,0.1225406083431872,,50,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_80262,0.0924259475392054,,195,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_85690,0.0951520877675825,,162,RidgeCV
